,danceability,energy,speechiness,acousticness,valence,tempo_scale,reggaeton
1965,0.749,0.85,0.0468,0.0319,0.672,0.622809301913242,0
1966,0.463,0.566,0.145,0.196,0.219,0.33434360784357187,0
1967,0.707,0.758,0.0917,0.0399,0.674,0.35160877442804983,0
1969,0.507,0.855,0.15,0.415,0.391,0.6994110118074679,0
1970,0.394,0.948,0.207,0.175,0.238,0.32953418403249124,0
1974,0.684,0.866,0.0999,0.0962,0.567,0.3953645576493664,0
1975,0.846,0.803,0.0501,0.00316,0.291,0.49559782578582545,0
1976,0.711,0.775,0.0529,0.0712,0.394,0.3574931155425285,0
1977,0.747,0.843,0.0293,0.0425,0.547,0.36792646235850157,0
1980,0.602,0.912,0.043,0.00545,0.138,0.45101646174901233,0
1981,0.564,0.522,0.0343,0.358,0.21,0.28464253458851163,0
1983,0.864,0.802,0.123,0.0668,0.96,0.4788756586638889,0
1985,0.72,0.905,0.0358,0.418,0.46,0.5453875520143617,0
1986,0.572,0.951,0.071,0.102,0.838,0.7230093251846476,0
1987,0.793,0.836,0.0996,0.251,0.737,0.37369998725613507,0
1988,0.707,0.851,0.0734,0.0467,0.41,0.5338626654624639,0
1989,0.454,0.663,0.0415,0.407,0.463,0.7779797095506956,0
1990,0.595,0.866,0.0316,7.14e-05,0.368,0.39564159819147926,0
1993,0.641,0.952,0.0418,0.00301,0.418,0.5230414618875326,0
1995,0.597,0.786,0.0419,0.00345,0.666,0.36740562613932926,0
1996,0.597,0.777,0.0668,0.000356,0.776,0.4345103862499238,0
1997,0.601,0.945,0.0398,0.0663,0.57,0.5119432177704886,0
1998,0.653,0.822,0.033,0.00021,0.762,0.46747821076136276,0
1999,0.767,0.575,0.0364,0.00717,0.975,0.3679597072235551,0
2000,0.691,0.802,0.0449,0.00105,0.95,0.48990741305082586,0
2001,0.706,0.745,0.0401,0.0173,0.643,0.5117049629042714,0
2002,0.822,0.704,0.0374,0.00864,0.255,0.512081738041545,0
2003,0.528,0.888,0.0623,0.00446,0.493,0.48717579330559235,0
2004,0.472,0.879,0.0486,0.000881,0.298,0.4514708082380776,0
2005,0.592,0.819,0.0353,0.000175,0.463,0.39560835332642574,0
2006,0.739,0.82,0.0889,0.00823,0.775,0.5230802475634284,0
2008,0.658,0.916,0.027,0.00184,0.916,0.5176724161813839,0
2009,0.835,0.481,0.387,0.0308,0.34,0.587337030901102,0
2010,0.76,0.886,0.0258,0.0219,0.78,0.4954759279472958,0
2011,0.633,0.926,0.0404,0.0124,0.515,0.6563256666980647,0
2012,0.587,0.718,0.0318,0.0408,0.645,0.4321333783985948,0
2014,0.507,0.729,0.0393,0.0182,0.272,0.3958022817059048,0
2015,0.427,0.823,0.0466,6e-05,0.311,0.5011386366280841,0
2016,0.627,0.673,0.0426,0.015,0.551,0.789277422858061,0
2017,0.662,0.911,0.047,0.0262,0.874,0.4955091728123493,0
2018,0.552,0.819,0.045,0.0557,0.308,0.5294078535452879,0
2019,0.466,0.747,0.0795,0.417,0.43,0.32459178076119655,0
2020,0.695,0.615,0.042,0.15,0.414,0.5010887693305038,0
2021,0.624,0.871,0.0336,0.0144,0.718,0.49646773308806014,0
2022,0.579,0.908,0.0305,0.00723,0.54,0.5064578150366524,0
2023,0.68,0.864,0.0344,0.0576,0.277,0.4623418791105891,0
2024,0.55,0.991,0.12,0.805,0.882,0.7691199530139241,0
2026,0.619,0.836,0.0272,0.114,0.33,0.406795250416946,0
2027,0.639,0.744,0.0368,0.0319,0.825,0.5234293186464907,0
2028,0.467,0.958,0.0775,0.000479,0.701,0.6224602308301797,0
2030,0.509,0.552,0.277,0.4,0.619,0.13557810049922708,0
2031,0.555,0.902,0.0958,0.337,0.62,0.6789100116911109,0
2033,0.64,0.755,0.0287,0.0138,0.744,0.4615717064035151,0
2034,0.631,0.883,0.0357,0.00434,0.441,0.4343995700330786,0
2035,0.703,0.719,0.0461,0.00889,0.462,0.4345657943583464,0
2037,0.716,0.914,0.0341,0.00542,0.69,0.4709689215919858,0
2038,0.457,0.883,0.0376,0.209,0.736,0.36767712587059986,0
2039,0.602,0.872,0.102,0.0696,0.475,0.46790485319621666,0
2040,0.61,0.913,0.054,0.00553,0.811,0.4733680926866838,0
2041,0.615,0.867,0.0312,0.003,0.707,0.48970794386050454,0
2042,0.638,0.535,0.0415,0.623,0.504,0.2846203713451427,0
2043,0.613,0.905,0.272,0.00547,0.474,0.5064633558474947,0
2045,0.581,0.861,0.0334,0.0173,0.45,0.5065021415233906,0
2046,0.644,0.73,0.0287,0.00215,0.695,0.4621147058660564,0
2047,0.635,0.786,0.0377,0.0349,0.305,0.354395802281706,0
2048,0.702,0.851,0.0407,0.00255,0.87,0.46224214451542844,0
2049,0.539,0.79,0.0951,0.128,0.42,0.5119432177704886,0
2050,0.637,0.642,0.0679,0.00503,0.446,0.523240931077854,0
2051,0.894,0.569,0.0406,0.0378,0.827,0.42346200943046,0
2052,0.595,0.749,0.0541,0.066,0.636,0.2573928268662836,0
2053,0.586,0.828,0.0294,0.00367,0.523,0.5505571285301891,0
2054,0.655,0.664,0.14,0.0449,0.581,0.6119216086082038,0
2055,0.433,0.931,0.366,0.00318,0.308,0.589714038752431,0
2056,0.431,0.639,0.034,0.254,0.428,0.2871525219000548,0
2059,0.523,0.663,0.0324,0.00142,0.465,0.7005302555976041,0
2062,0.602,0.793,0.0623,7.79e-05,0.583,0.45114390039838437,0
2063,0.794,0.549,0.14,0.369,0.401,0.5450717257963531,0
2064,0.766,0.519,0.0366,0.098,0.612,0.5340953795178387,0
2065,0.734,0.653,0.0305,0.065,0.386,0.42353958078225173,0
2066,0.736,0.772,0.0332,0.0996,0.0828,0.4788645770422044,0
2067,0.484,0.692,0.0954,0.61,0.211,0.4399514624970218,0
2068,0.612,0.807,0.0336,0.0495,0.398,0.5012993201425097,0
2069,0.464,0.701,0.0411,0.00892,0.356,0.2793510602341546,0
2070,0.456,0.943,0.0679,0.0102,0.192,0.3126457925852869,0
2072,0.594,0.821,0.0794,0.00443,0.391,0.5008615960859713,0
2073,0.764,0.463,0.0956,0.125,0.731,0.36808160506208476,0
2074,0.643,0.764,0.065,0.0149,0.629,0.46771646562757996,0
2075,0.452,0.795,0.0315,0.0208,0.341,0.6337690257592297,0
2076,0.659,0.758,0.0448,0.0502,0.562,0.49516010172928704,0
2077,0.646,0.791,0.0343,0.01,0.477,0.46745604751799374,0
2078,0.733,0.699,0.0355,0.00118,0.097,0.4843333573435137,0
2079,0.557,0.67,0.0324,0.681,0.342,0.4683425772527552,0
2081,0.8,0.805,0.168,0.233,0.809,0.3552435463405714,0
2082,0.724,0.8,0.0875,0.0682,0.945,0.37996110350788737,0
2084,0.701,0.83,0.0667,0.125,0.648,0.41108937881969654,0
2085,0.899,0.77,0.0602,0.368,0.932,0.39982491037738466,0
2087,0.659,0.534,0.246,0.614,0.764,0.22587669479551636,0
2088,0.642,0.735,0.0806,0.0172,0.864,0.36626421910582396,0
2089,0.585,0.63,0.0803,0.0684,0.885,0.40226286714797843,0
2090,0.65,0.744,0.0601,0.354,0.846,0.4084574936696236,0
2091,0.652,0.423,0.248,0.652,0.778,0.30212933360668,0
2092,0.477,0.566,0.335,0.238,0.778,0.7442860388189209,0
2093,0.847,0.813,0.103,0.211,0.962,0.5996210085383895,0
2095,0.942,0.694,0.127,0.148,0.636,0.3940236814255398,0
2096,0.7,0.956,0.0709,0.214,0.795,0.410928695305271,0
2098,0.484,0.618,0.0274,0.314,0.644,0.397348167930895,0
2099,0.829,0.886,0.0431,0.12,0.928,0.5458308168817425,0
2100,0.856,0.762,0.0814,0.112,0.839,0.3971597803622582,0
2101,0.859,0.676,0.0596,0.337,0.967,0.38380088542157254,0
2103,0.882,0.86,0.181,0.225,0.719,0.35323223200483156,0
2104,0.774,0.859,0.0875,0.0435,0.826,0.5069731104449825,0
2106,0.723,0.778,0.216,0.255,0.837,0.39058283789249715,0
2108,0.641,0.494,0.0807,0.258,0.874,0.7672305365167139,0
2109,0.703,0.639,0.0994,0.816,0.782,0.7931559904476422,0
2110,0.571,0.643,0.0365,0.0315,0.662,0.8020988591470476,0
2111,0.847,0.938,0.0749,0.228,0.922,0.4316457870444761,0
2112,0.854,0.776,0.217,0.436,0.656,0.4301497681170663,0
2114,0.799,0.586,0.215,0.156,0.954,0.4645415810149657,0
2115,0.789,0.908,0.111,0.414,0.639,0.38876545193623635,0
2116,0.793,0.772,0.146,0.0619,0.775,0.5145418580555078,0
2117,0.806,0.838,0.114,0.103,0.706,0.41178752098582105,0
2118,0.724,0.879,0.0369,0.124,0.826,0.43781270951191,0
2119,0.874,0.516,0.105,0.366,0.9,0.5217172080962328,0
2120,0.726,0.909,0.0367,0.0149,0.786,0.4424669906194073,0
2121,0.868,0.671,0.0393,0.0514,0.957,0.49181899279140506,0
2123,0.742,0.589,0.0381,0.0839,0.927,0.400113032541182,0
2126,0.789,0.614,0.0396,0.424,0.905,0.45300007203054093,0
2127,0.831,0.782,0.0595,0.0731,0.631,0.41167116395813363,0
2128,0.88,0.57,0.0821,0.292,0.791,0.40146499038669314,0
2129,0.879,0.626,0.0604,0.205,0.968,0.4282215659439602,0
2130,0.747,0.71,0.115,0.227,0.739,0.47841023055313914,0
2131,0.678,0.704,0.0503,0.224,0.908,0.4909490854891705,0
2132,0.594,0.715,0.0513,0.288,0.833,0.4931598690152317,0
2133,0.656,0.779,0.0633,0.174,0.876,0.5014267587918816,0
2136,0.677,0.68,0.0502,0.234,0.876,0.5073997528798364,0
2137,0.617,0.747,0.151,0.0864,0.726,0.48992957629419487,0
2138,0.705,0.669,0.0333,0.255,0.962,0.4961352844375245,0
2139,0.626,0.743,0.0609,0.261,0.894,0.5155447448179566,0
2140,0.55,0.402,0.0324,0.0676,0.715,0.4941073476692579,0
2141,0.538,0.352,0.0333,0.255,0.867,0.4716892270014794,0
2142,0.544,0.399,0.0328,0.293,0.861,0.4829259913895799,0
2143,0.456,0.381,0.034,0.0809,0.749,0.47678123216551505,0
2144,0.466,0.401,0.0297,0.338,0.808,0.2539796873874523,0
2145,0.491,0.458,0.0271,0.292,0.796,0.26302783149286063,0
2146,0.552,0.346,0.0319,0.216,0.716,0.483119919769059,0
2149,0.361,0.406,0.0371,0.466,0.793,0.46983305536932274,0
2150,0.529,0.387,0.0339,0.317,0.703,0.4694451986103646,0
2151,0.559,0.392,0.0342,0.0976,0.878,0.4874085073609672,0
2152,0.575,0.398,0.0324,0.497,0.736,0.4886441081787909,0
2153,0.505,0.375,0.0327,0.234,0.848,0.4835133173388594,0
2154,0.483,0.385,0.0329,0.075,0.593,0.4695504740163675,0
2155,0.709,0.302,0.404,0.829,0.553,0.5398578227937877,0
2156,0.549,0.445,0.205,0.966,0.688,0.3463339225062195,0
2157,0.282,0.0956,0.0519,0.993,0.164,0.7795699222624239,0
2158,0.562,0.217,0.0992,0.955,0.435,0.27741177643936415,0
2159,0.495,0.38,0.108,0.911,0.793,0.26579269610314776,0
2160,0.68,0.515,0.0909,0.726,0.837,0.33450983216883956,0
2161,0.595,0.481,0.0449,0.862,0.646,0.4122917347724666,0
2163,0.249,0.246,0.0597,0.956,0.215,0.25721552091933136,0
2165,0.312,0.118,0.043,0.918,0.0773,0.5877193468492179,0
2166,0.445,0.655,0.0604,0.889,0.795,0.6750757705882678,0
2167,0.339,0.471,0.0342,0.79,0.58,0.7824677663329251,0
2168,0.624,0.518,0.0985,0.929,0.661,0.5006067187872273,0
2169,0.331,0.387,0.0481,0.937,0.283,0.4215448888790386,0
2170,0.813,0.138,0.317,0.908,0.77,0.46686318075787203,0
2171,0.508,0.407,0.0627,0.965,0.552,0.4246809878157569,0
2172,0.605,0.262,0.0865,0.919,0.804,0.47284725646751147,0
2173,0.359,0.341,0.103,0.935,0.496,0.3192393574875747,0
2174,0.572,0.831,0.111,0.643,0.766,0.5382288244061635,0
2175,0.625,0.431,0.309,0.938,0.329,0.4648740296655013,0
2176,0.589,0.289,0.428,0.933,0.884,0.3226137112905103,0
2178,0.498,0.314,0.127,0.883,0.59,0.28089694645914487,0
2179,0.602,0.419,0.103,0.816,0.893,0.6639719856603816,0
2180,0.194,0.128,0.0515,0.963,0.214,0.30023437629862754,0
2184,0.614,0.369,0.158,0.664,0.725,0.4154887826284499,0
2187,0.613,0.391,0.151,0.941,0.8,0.4651122845317184,0
2188,0.485,0.118,0.0474,0.985,0.317,0.450473462286471,0
2189,0.564,0.371,0.0408,0.931,0.405,0.4362169559893395,0
2190,0.339,0.313,0.0401,0.953,0.155,0.4013264701156367,0
2191,0.366,0.414,0.12,0.811,0.543,0.32642024833914196,0
2192,0.199,0.248,0.0433,0.745,0.0464,0.24017752757938599,0
2193,0.333,0.0415,0.0418,0.982,0.121,0.6129411178031793,0
2194,0.557,0.0531,0.138,0.948,0.437,0.40941051313449206,0
2196,0.491,0.146,0.135,0.979,0.366,0.7435103253010046,0
2197,0.511,0.463,0.0449,0.661,0.732,0.27311210722577145,0
2198,0.346,0.37,0.0522,0.927,0.463,0.4437746219781803,0
2200,0.476,0.36,0.0679,0.829,0.147,0.42802763756448114,0
2201,0.227,0.388,0.0438,0.869,0.0747,0.3056920749782523,0
2203,0.653,0.453,0.114,0.889,0.892,0.49699965092891696,0
2204,0.369,0.35,0.0513,0.974,0.0631,0.373184691847805,0
2205,0.55,0.402,0.0324,0.0676,0.715,0.4941073476692579,0
2206,0.538,0.352,0.0333,0.255,0.867,0.4716892270014794,0
2207,0.544,0.399,0.0328,0.293,0.861,0.4829259913895799,0
2208,0.456,0.381,0.034,0.0809,0.749,0.47678123216551505,0
2209,0.466,0.401,0.0297,0.338,0.808,0.2539796873874523,0
2210,0.491,0.458,0.0271,0.292,0.796,0.26302783149286063,0
2211,0.552,0.346,0.0319,0.216,0.716,0.483119919769059,0
2212,0.486,0.415,0.0322,0.249,0.669,0.47757910892680033,0
2213,0.276,0.409,0.0306,0.408,0.447,0.25256678062267635,0
2214,0.361,0.406,0.0371,0.466,0.793,0.46983305536932274,0
2215,0.529,0.387,0.0339,0.317,0.703,0.4694451986103646,0
2217,0.575,0.398,0.0324,0.497,0.736,0.4886441081787909,0
2218,0.505,0.375,0.0327,0.234,0.848,0.4835133173388594,0
2219,0.483,0.385,0.0329,0.075,0.593,0.4695504740163675,0
2220,0.43,0.721,0.0685,0.654,0.798,0.505549122058522,0
2221,0.385,0.765,0.0632,0.648,0.928,0.277001756437037,0
2222,0.45,0.621,0.0921,0.636,0.926,0.4989056898586539,0
2223,0.632,0.649,0.058,0.717,0.89,0.5034103690734102,0
2224,0.621,0.482,0.0779,0.743,0.859,0.49738196687703284,0
2225,0.451,0.55,0.177,0.553,0.967,0.2688013563904942,0
2226,0.553,0.779,0.188,0.662,0.876,0.5122313399342859,0
2228,0.44,0.625,0.0995,0.797,0.962,0.26804780611594703,0
2229,0.512,0.541,0.141,0.781,0.941,0.5093889039722074,0
