,danceability,energy,speechiness,acousticness,valence,tempo,tempo_scale,reggaeton
1780,0.377,0.111,0.0588,0.726,0.137,96.688,0.3496750314441015,0
1781,0.288,0.212,0.0304,0.951,0.148,139.186,0.5851484106184099,0
1782,0.292,0.0332,0.042,0.973,0.23,94.82,0.33932479679076233,0
1783,0.294,0.00684,0.047,0.993,0.055,49.792,0.0898331661855396,0
1784,0.396,0.00854,0.0768,0.994,0.0774,63.516,0.1658752541846974,0
1785,0.253,0.202,0.0362,0.906,0.302,93.184,0.33026003025282713,0
1787,0.0627,0.0717,0.0394,0.966,0.0374,68.3,0.19238249325406276,0
1788,0.288,0.101,0.0522,0.992,0.0368,77.531,0.24352971813895247,0
1789,0.538,0.0416,0.0399,0.941,0.16,59.173,0.14181151269676806,0
1790,0.286,0.00636,0.0426,0.972,0.102,124.465,0.5035821342095202,0
1791,0.219,0.0279,0.0476,0.948,0.0952,78.838,0.2507715579097845,0
1792,0.246,0.00592,0.0466,0.993,0.0696,65.342,0.17599277478266168,0
1793,0.358,0.0161,0.0471,0.992,0.078,67.332,0.18701898835875636,0
1795,0.0787,0.0126,0.0448,0.988,0.267,34.856,0.007075615445564315,0
1796,0.142,0.0196,0.0395,0.954,0.0353,95.518,0.3431922827586589,0
1797,0.225,0.431,0.0479,0.0901,0.126,121.277,0.48591802924439964,0
1798,0.574,0.788,0.152,0.00428,0.0738,177.402,0.7968960377661666,0
1799,0.597,0.659,0.0762,0.7,0.232,128.015,0.5232520126995384,0
1801,0.773,0.541,0.0518,0.00806,0.869,108.984,0.4178048415605139,0
1802,0.218,0.464,0.0335,0.0335,0.0414,139.32,0.5858908792712725,0
1803,0.58,0.416,0.0398,0.319,0.176,139.994,0.5896253857789548,0
1804,0.436,0.801,0.0366,0.0233,0.121,83.511,0.2766637669756592,0
1805,0.496,0.215,0.0356,0.844,0.0353,85.052,0.2852021564835798,0
1806,0.585,0.666,0.395,0.127,0.136,160.17,0.7014167853323655,0
1807,0.819,0.48,0.18,0.0355,0.12,130.865,0.5390433235999756,0
1808,0.559,0.743,0.0532,0.0711,0.264,119.981,0.4787371383928324,0
1809,0.582,0.832,0.101,0.375,0.0388,105.059,0.3960571590046488,0
1811,0.643,0.445,0.043,0.682,0.0714,104.999,0.39572471035411316,0
1812,0.473,0.278,0.0297,0.527,0.174,102.097,0.3796452772898785,0
1813,0.688,0.525,0.0282,0.0542,0.653,90.007,0.31265687420697147,0
1814,0.611,0.848,0.0321,0.0585,0.175,100.032,0.36820350290061443,0
1816,0.818,0.433,0.0383,0.239,0.0367,140.003,0.5896752530765351,0
1817,0.562,0.809,0.0335,0.172,0.0853,100.006,0.36805944181871575,0
1818,0.492,0.806,0.0427,0.221,0.143,96.065,0.34622310628937436,0
1819,0.507,0.661,0.04,0.967,0.355,127.005,0.5176557937488572,0
1820,0.529,0.713,0.0541,0.308,0.111,123.964,0.5008061879775486,0
1821,0.677,0.804,0.165,0.0167,0.32,165.003,0.7281955241330016,0
1822,0.734,0.362,0.0307,0.251,0.26,90.031,0.3127898536671857,0
1823,0.428,0.333,0.0445,0.928,0.535,76.505,0.237844846214795,0
1824,0.485,0.739,0.0352,0.0174,0.0293,140.044,0.5899024263210679,0
1825,0.328,0.34,0.0524,0.917,0.0619,124.93,0.5061586112511706,0
1826,0.363,0.608,0.0692,0.457,0.139,74.758,0.22816504967336915,0
1828,0.537,0.565,0.0345,0.013,0.241,97.514,0.3542517411998072,0
1829,0.498,0.545,0.0481,0.0216,0.0383,177.984,0.8001207896763612,0
1830,0.837,0.403,0.102,0.791,0.406,113.988,0.4455310590151763,0
1831,0.614,0.558,0.0729,0.0666,0.0703,125.04,0.506768100443819,0
1832,0.803,0.662,0.0377,0.0132,0.264,121.994,0.4898907906182991,0
1835,0.305,0.914,0.221,0.0275,0.0687,211.893,0.98800414452651,0
1836,0.515,0.663,0.0328,0.179,0.0756,120.024,0.4789753932590496,0
1839,0.555,0.348,0.0336,0.107,0.175,155.065,0.6731309459826351,0
1842,0.435,0.815,0.0375,0.001,0.193,156.037,0.6785166141213106,0
1844,0.492,0.945,0.0343,1.82e-05,0.117,128.003,0.5231855229694312,0
1845,0.803,0.949,0.274,0.036,0.502,79.99,0.2571545720000665,0
1846,0.358,0.145,0.0377,0.989,0.523,71.837,0.2119803412031317,0
1847,0.488,0.687,0.0676,0.233,0.189,145.99,0.6228480875891379,0
1848,0.66,0.756,0.0391,0.0853,0.489,129.999,0.5342449814105796,0
1852,0.267,0.66,0.0422,0.0647,0.0985,129.98,0.5341397060045766,0
1853,0.708,0.293,0.385,0.41,0.583,74.441,0.22640861263637324,0
1854,0.587,0.35,0.0326,0.475,0.247,101.044,0.37381080347298024,0
1856,0.488,0.894,0.331,0.767,0.114,160.03,0.7006410718144493,0
1857,0.449,0.555,0.0678,0.188,0.0535,139.912,0.5891710392898897,0
1858,0.582,0.619,0.0942,0.0479,0.503,80.009,0.2572598474060694,0
1859,0.538,0.596,0.045,0.00258,0.0483,107.756,0.4110007258462204,0
1860,0.622,0.571,0.045,0.472,0.125,107.999,0.41234714288088914,0
1861,0.585,0.496,0.0432,0.146,0.0364,117.999,0.4677552513034757,0
1862,0.474,0.551,0.0596,0.565,0.132,123.028,0.4956199890291946,0
1863,0.838,0.57,0.0635,0.507,0.0722,118.008,0.467805118601056,0
1867,0.723,0.312,0.0638,0.0672,0.135,134.002,0.556424847212141,0
1868,0.718,0.533,0.0589,0.256,0.215,172.145,0.767767995168413,0
1869,0.506,0.299,0.0324,0.923,0.0944,80.031,0.2573817452445991,0
1871,0.406,0.284,0.029,0.968,0.0377,104.975,0.395591730893899,0
1872,0.253,0.34,0.291,0.963,0.0997,167.45,0.7417538882640085,0
1873,0.785,0.867,0.073,0.0795,0.982,109.997,0.42341768294372195,0
1874,0.707,0.351,0.0322,0.41,0.403,120.01,0.47889782190725794,0
1875,0.449,0.847,0.166,0.922,0.473,92.109,0.32430365859739907,0
1876,0.457,0.612,0.226,0.903,0.0357,87.864,0.30078291657201117,0
1878,0.562,0.936,0.0617,0.0336,0.235,98.039,0.357160666891993,0
1879,0.501,0.949,0.0864,0.0822,0.106,110.155,0.4242931310567989,0
1880,0.629,0.497,0.036,0.0453,0.185,124.993,0.5065076823342327,0
1881,0.32,0.317,0.0659,0.93,0.0396,85.153,0.28576177837864797,0
1883,0.682,0.476,0.0663,0.274,0.0523,186.024,0.8446689088481207,0
1884,0.339,0.276,0.0807,0.711,0.101,119.231,0.47458153026113836,0
1885,0.352,0.381,0.057,0.0415,0.0279,114.846,0.4502850747178342,0
1886,0.743,0.35,0.0852,0.0803,0.293,180.095,0.8118174413643693,0
1887,0.795,0.687,0.05,0.0028,0.0375,122.0,0.4899240354833526,0
1889,0.629,0.717,0.0638,0.0876,0.129,145.959,0.6226763224530278,0
1890,0.589,0.341,0.0614,0.192,0.0398,117.747,0.4663589669712266,0
1891,0.587,0.514,0.0763,0.105,0.486,133.881,0.5557544091002278,0
1893,0.704,0.859,0.0996,0.0185,0.926,105.115,0.39636744441181515,0
1895,0.645,0.543,0.34,0.226,0.501,99.728,0.3665190964045678,0
1897,0.681,0.556,0.185,0.271,0.514,144.998,0.6173516032336172,0
1899,0.524,0.364,0.0367,0.808,0.436,75.24,0.23083572049933782,0
1900,0.645,0.541,0.0385,0.0802,0.411,95.061,0.3406601322037467,0
1901,0.461,0.653,0.327,0.158,0.588,81.628,0.2662304201596862,0
1902,0.793,0.655,0.0866,0.108,0.37,92.03,0.32386593454086066,0
1903,0.839,0.403,0.178,0.0266,0.387,134.133,0.5571506934324769,0
1904,0.678,0.462,0.0628,0.0811,0.121,129.866,0.5335080535685593,0
1905,0.344,0.447,0.0907,0.776,0.556,176.65,0.7927293480127883,0
1906,0.415,0.313,0.0561,0.255,0.0875,84.953,0.2846536162101962,0
1908,0.839,0.465,0.0664,0.327,0.578,106.957,0.40657361798325564,0
1909,0.605,0.553,0.101,0.274,0.62,152.076,0.6565694623751239,0
1910,0.584,0.564,0.211,0.246,0.562,105.017,0.3958244449492738,0
1911,0.622,0.446,0.22,0.318,0.168,68.85,0.195429939217305,0
1912,0.89,0.523,0.056,0.453,0.345,111.031,0.4291468813546174,0
1913,0.623,0.784,0.227,0.143,0.821,128.087,0.523650951080181,0
1914,0.795,0.594,0.0747,0.111,0.409,135.002,0.5619656580543997,0
1915,0.543,0.298,0.0683,0.597,0.254,125.523,0.5094443120806299,0
1916,0.614,0.598,0.0561,0.00543,0.565,105.803,0.40017952227128917,0
1917,0.77,0.426,0.0473,0.0116,0.523,102.056,0.3794181040453459,0
1918,0.654,0.587,0.0439,0.026,0.288,100.014,0.36810376830545377,0
1919,0.572,0.585,0.118,0.139,0.411,136.003,0.5675120097075005,0
1920,0.796,0.438,0.157,0.298,0.442,149.998,0.6450556574449104,0
1921,0.655,0.629,0.0695,0.129,0.182,132.954,0.550618077449454,0
1922,0.474,0.503,0.0445,0.335,0.431,180.059,0.811617972174048,0
1923,0.307,0.481,0.128,0.365,0.329,68.894,0.19567373489436446,0
1924,0.379,0.505,0.0608,0.432,0.367,88.024,0.30166944630677256,0
1925,0.619,0.424,0.0468,0.0207,0.388,73.013,0.21849633475362784,0
1926,0.72,0.424,0.0937,0.627,0.234,139.924,0.5892375290199968,0
1927,0.66,0.532,0.071,0.204,0.635,79.035,0.25186309764570947,0
1928,0.57,0.653,0.152,0.0191,0.213,96.035,0.34605688196410656,0
1929,0.683,0.684,0.0643,0.0691,0.905,140.373,0.5917253530881709,0
1930,0.668,0.519,0.174,0.086,0.392,102.716,0.38307503920123664,0
1932,0.373,0.652,0.429,0.534,0.641,171.238,0.7627424797344844,0
1934,0.383,0.622,0.0752,0.0176,0.368,80.842,0.26187534283767083,0
1935,0.803,0.69,0.269,0.0781,0.444,103.985,0.39010632816006297,0
1936,0.797,0.574,0.0884,0.102,0.629,89.98,0.3125072723142305,0
1938,0.667,0.679,0.072,0.197,0.598,71.002,0.20735376414984563,0
1939,0.714,0.736,0.0457,0.191,0.814,149.985,0.6449836269039612,0
1940,0.806,0.707,0.0307,0.331,0.746,118.011,0.46782174103358287,0
1941,0.521,0.278,0.0447,0.903,0.19,71.99,0.2128280852619972,0
1942,0.839,0.902,0.0536,0.0868,0.639,114.953,0.4508779414779559,0
1943,0.722,0.833,0.094,0.0556,0.53,93.941,0.33445442406041703,0
1944,0.555,0.451,0.0314,0.349,0.259,128.014,0.5232464718886962,0
1946,0.671,0.782,0.0402,0.0599,0.582,121.987,0.4898520049424032,0
1947,0.658,0.655,0.0836,0.0573,0.554,130.963,0.539586323062517,0
1948,0.786,0.853,0.0816,0.0688,0.45,125.034,0.5067348555787654,0
1949,0.785,0.744,0.0369,0.0149,0.833,126.018,0.5121870134475479,0
1950,0.783,0.71,0.0289,0.396,0.692,101.991,0.37905795134059916,0
1951,0.741,0.853,0.129,0.453,0.731,115.085,0.45160932850913393,0
1952,0.765,0.769,0.0595,0.167,0.581,103.006,0.3846818743454917,0
1953,0.52,0.708,0.0326,0.386,0.527,105.108,0.3963286587359194,0
1954,0.583,0.939,0.135,0.00345,0.578,100.056,0.3683364823608286,0
1955,0.598,0.775,0.0545,0.022,0.687,129.819,0.533247635458973,0
1956,0.818,0.83,0.122,0.21,0.864,110.024,0.423567284836463,0
1958,0.718,0.794,0.0703,0.0806,0.751,114.285,0.44717667983532705,0
1960,0.658,0.836,0.0549,0.00264,0.387,124.969,0.5063747028740185,0
1961,0.742,0.847,0.0485,0.00117,0.516,112.95,0.4397796973609118,0
1962,0.709,0.917,0.189,0.0409,0.515,125.042,0.5067791820655034,0
1963,0.714,0.886,0.0461,0.058,0.752,125.046,0.5068013453088726,0
1964,0.539,0.846,0.0354,0.0063,0.46,106.992,0.4067675463627347,0
1965,0.749,0.85,0.0468,0.0319,0.672,145.983,0.622809301913242,0
1966,0.463,0.566,0.145,0.196,0.219,93.921,0.33434360784357187,0
1967,0.707,0.758,0.0917,0.0399,0.674,97.037,0.35160877442804983,0
1968,0.822,0.712,0.15,0.00682,0.647,102.874,0.3839504873143136,0
1969,0.507,0.855,0.15,0.415,0.391,159.808,0.6994110118074679,0
1970,0.394,0.948,0.207,0.175,0.238,93.053,0.32953418403249124,0
1972,0.781,0.683,0.0325,0.164,0.722,100.005,0.3680539010078735,0
1973,0.651,0.756,0.0762,0.0298,0.473,121.96,0.4897024030496623,0
1975,0.846,0.803,0.0501,0.00316,0.291,123.024,0.49559782578582545,0
1976,0.711,0.775,0.0529,0.0712,0.394,98.099,0.3574931155425285,0
1977,0.747,0.843,0.0293,0.0425,0.547,99.982,0.36792646235850157,0
1978,0.537,0.652,0.0754,0.329,0.443,146.178,0.6238897600274824,0
1979,0.677,0.762,0.0415,0.00384,0.573,101.915,0.3786368497165875,0
1980,0.602,0.912,0.043,0.00545,0.138,114.978,0.45101646174901233,0
1981,0.564,0.522,0.0343,0.358,0.21,84.951,0.28464253458851163,0
1982,0.782,0.623,0.218,0.486,0.92,89.988,0.3125515988009685,0
1983,0.864,0.802,0.123,0.0668,0.96,120.006,0.4788756586638889,0
1984,0.652,0.854,0.0846,0.121,0.647,108.92,0.4174502296666094,0
1985,0.72,0.905,0.0358,0.418,0.46,132.01,0.5453875520143617,0
1986,0.572,0.951,0.071,0.102,0.838,164.067,0.7230093251846476,0
1987,0.793,0.836,0.0996,0.251,0.737,101.024,0.37369998725613507,0
1988,0.707,0.851,0.0734,0.0467,0.41,129.93,0.5338626654624639,0
1989,0.454,0.663,0.0415,0.407,0.463,173.988,0.7779797095506956,0
1990,0.595,0.866,0.0316,7.14e-05,0.368,104.984,0.39564159819147926,0
1991,0.783,0.648,0.0428,0.332,0.907,114.031,0.4457693138813934,0
1993,0.641,0.952,0.0418,0.00301,0.418,127.977,0.5230414618875326,0
1996,0.597,0.777,0.0668,0.000356,0.776,111.999,0.4345103862499238,0
1997,0.601,0.945,0.0398,0.0663,0.57,125.974,0.5119432177704886,0
1998,0.653,0.822,0.033,0.00021,0.762,117.949,0.46747821076136276,0
1999,0.767,0.575,0.0364,0.00717,0.975,99.988,0.3679597072235551,0
2000,0.691,0.802,0.0449,0.00105,0.95,121.997,0.48990741305082586,0
2002,0.822,0.704,0.0374,0.00864,0.255,125.999,0.512081738041545,0
2004,0.472,0.879,0.0486,0.000881,0.298,115.06,0.4514708082380776,0
2005,0.592,0.819,0.0353,0.000175,0.463,104.978,0.39560835332642574,0
2006,0.739,0.82,0.0889,0.00823,0.775,127.984,0.5230802475634284,0
2008,0.658,0.916,0.027,0.00184,0.916,127.008,0.5176724161813839,0
2009,0.835,0.481,0.387,0.0308,0.34,139.581,0.587337030901102,0
2010,0.76,0.886,0.0258,0.0219,0.78,123.002,0.4954759279472958,0
2012,0.587,0.718,0.0318,0.0408,0.645,111.57,0.4321333783985948,0
2013,0.566,0.664,0.0464,0.634,0.437,128.945,0.528404966782839,0
2014,0.507,0.729,0.0393,0.0182,0.272,105.013,0.3958022817059048,0
2015,0.427,0.823,0.0466,6e-05,0.311,124.024,0.5011386366280841,0
2016,0.627,0.673,0.0426,0.015,0.551,176.027,0.789277422858061,0
2017,0.662,0.911,0.047,0.0262,0.874,123.008,0.4955091728123493,0
2018,0.552,0.819,0.045,0.0557,0.308,129.126,0.5294078535452879,0
2019,0.466,0.747,0.0795,0.417,0.43,92.161,0.32459178076119655,0
2020,0.695,0.615,0.042,0.15,0.414,124.015,0.5010887693305038,0
2021,0.624,0.871,0.0336,0.0144,0.718,123.181,0.49646773308806014,0
2022,0.579,0.908,0.0305,0.00723,0.54,124.984,0.5064578150366524,0
2025,0.749,0.745,0.0479,0.0041,0.347,115.048,0.45140431850797047,0
2026,0.619,0.836,0.0272,0.114,0.33,106.997,0.406795250416946,0
2027,0.639,0.744,0.0368,0.0319,0.825,128.047,0.5234293186464907,0
2028,0.467,0.958,0.0775,0.000479,0.701,145.92,0.6224602308301797,0
2029,0.611,0.677,0.034,0.0764,0.233,166.04,0.7339413449764238,0
2030,0.509,0.552,0.277,0.4,0.619,58.048,0.13557810049922708,0
2031,0.555,0.902,0.0958,0.337,0.62,156.108,0.6789100116911109,0
2032,0.641,0.757,0.0326,0.0165,0.458,87.995,0.30150876279234706,0
2033,0.64,0.755,0.0287,0.0138,0.744,116.883,0.4615717064035151,0
2034,0.631,0.883,0.0357,0.00434,0.441,111.979,0.4343995700330786,0
2035,0.703,0.719,0.0461,0.00889,0.462,112.009,0.4345657943583464,0
2036,0.613,0.962,0.278,0.034,0.496,113.015,0.4401398500656586,0
2037,0.716,0.914,0.0341,0.00542,0.69,118.579,0.4709689215919858,0
2038,0.457,0.883,0.0376,0.209,0.736,99.937,0.36767712587059986,0
2039,0.602,0.872,0.102,0.0696,0.475,118.026,0.46790485319621666,0
2040,0.61,0.913,0.054,0.00553,0.811,119.012,0.4733680926866838,0
2041,0.615,0.867,0.0312,0.003,0.707,121.961,0.48970794386050454,0
2043,0.613,0.905,0.272,0.00547,0.474,124.985,0.5064633558474947,0
2044,0.698,0.818,0.062,0.00704,0.763,103.976,0.3900564608624826,0
2045,0.581,0.861,0.0334,0.0173,0.45,124.992,0.5065021415233906,0
2046,0.644,0.73,0.0287,0.00215,0.695,116.981,0.4621147058660564,0
2047,0.635,0.786,0.0377,0.0349,0.305,97.54,0.354395802281706,0
2048,0.702,0.851,0.0407,0.00255,0.87,117.004,0.46224214451542844,0
2049,0.539,0.79,0.0951,0.128,0.42,125.974,0.5119432177704886,0
2050,0.637,0.642,0.0679,0.00503,0.446,128.013,0.523240931077854,0
2051,0.894,0.569,0.0406,0.0378,0.827,110.005,0.42346200943046,0
2053,0.586,0.828,0.0294,0.00367,0.523,132.943,0.5505571285301891,0
2057,0.582,0.916,0.0478,0.0275,0.386,121.988,0.48985754575324547,0
2058,0.227,0.802,0.0478,0.0562,0.412,79.651,0.2552762371245408,0
2059,0.523,0.663,0.0324,0.00142,0.465,160.01,0.7005302555976041,0
2061,0.495,0.748,0.0372,0.14,0.595,143.47,0.6088852442666459,0
2062,0.602,0.793,0.0623,7.79e-05,0.583,115.001,0.45114390039838437,0
2063,0.794,0.549,0.14,0.369,0.401,131.953,0.5450717257963531,0
2064,0.766,0.519,0.0366,0.098,0.612,129.972,0.5340953795178387,0
2065,0.734,0.653,0.0305,0.065,0.386,110.019,0.42353958078225173,0
2067,0.484,0.692,0.0954,0.61,0.211,112.981,0.4399514624970218,0
2068,0.612,0.807,0.0336,0.0495,0.398,124.053,0.5012993201425097,0
2069,0.464,0.701,0.0411,0.00892,0.356,83.996,0.2793510602341546,0
2071,0.542,0.881,0.0427,0.00328,0.727,102.005,0.3791355226923908,0
2072,0.594,0.821,0.0794,0.00443,0.391,123.974,0.5008615960859713,0
2073,0.764,0.463,0.0956,0.125,0.731,100.01,0.36808160506208476,0
2074,0.643,0.764,0.065,0.0149,0.629,117.992,0.46771646562757996,0
2076,0.659,0.758,0.0448,0.0502,0.562,122.945,0.49516010172928704,0
2077,0.646,0.791,0.0343,0.01,0.477,117.945,0.46745604751799374,0
2078,0.733,0.699,0.0355,0.00118,0.097,120.991,0.4843333573435137,0
2079,0.557,0.67,0.0324,0.681,0.342,118.105,0.4683425772527552,0
2082,0.724,0.8,0.0875,0.0682,0.945,102.154,0.37996110350788737,0
2083,0.865,0.652,0.143,0.566,0.829,90.081,0.3130668942092986,0
2084,0.701,0.83,0.0667,0.125,0.648,107.772,0.41108937881969654,0
2085,0.899,0.77,0.0602,0.368,0.932,105.739,0.39982491037738466,0
2086,0.378,0.682,0.124,0.0777,0.89,185.273,0.8405077599055846,0
2088,0.642,0.735,0.0806,0.0172,0.864,99.682,0.36626421910582396,0
2090,0.65,0.744,0.0601,0.354,0.846,107.297,0.4084574936696236,0
2091,0.652,0.423,0.248,0.652,0.778,88.107,0.30212933360668,0
2092,0.477,0.566,0.335,0.238,0.778,167.907,0.7442860388189209,0
2095,0.942,0.694,0.127,0.148,0.636,104.692,0.3940236814255398,0
2096,0.7,0.956,0.0709,0.214,0.795,107.743,0.410928695305271,0
2097,0.62,0.898,0.0325,0.013,0.909,115.994,0.45664592556474715,0
2098,0.484,0.618,0.0274,0.314,0.644,105.292,0.397348167930895,0
2099,0.829,0.886,0.0431,0.12,0.928,132.09,0.5458308168817425,0
2100,0.856,0.762,0.0814,0.112,0.839,105.258,0.3971597803622582,0
2101,0.859,0.676,0.0596,0.337,0.967,102.847,0.38380088542157254,0
2102,0.912,0.317,0.0378,0.106,0.945,99.346,0.36440250666282503,0
2103,0.882,0.86,0.181,0.225,0.719,97.33,0.35323223200483156,0
2104,0.774,0.859,0.0875,0.0435,0.826,125.077,0.5069731104449825,0
2105,0.933,0.636,0.0858,0.223,0.872,111.863,0.4337568359753766,0
2106,0.723,0.778,0.216,0.255,0.837,104.071,0.39058283789249715,0
2107,0.537,0.82,0.127,0.256,0.881,94.434,0.33718604380565054,0
2109,0.703,0.639,0.0994,0.816,0.782,176.727,0.7931559904476422,0
2110,0.571,0.643,0.0365,0.0315,0.662,178.341,0.8020988591470476,0
2112,0.854,0.776,0.217,0.436,0.656,111.212,0.4301497681170663,0
2113,0.789,0.721,0.226,0.0352,0.819,88.797,0.30595249308783845,0
2114,0.799,0.586,0.215,0.156,0.954,117.419,0.4645415810149657,0
2115,0.789,0.908,0.111,0.414,0.639,103.743,0.38876545193623635,0
2116,0.793,0.772,0.146,0.0619,0.775,126.443,0.5145418580555078,0
2117,0.806,0.838,0.114,0.103,0.706,107.898,0.41178752098582105,0
2118,0.724,0.879,0.0369,0.124,0.826,112.595,0.43781270951191,0
2119,0.874,0.516,0.105,0.366,0.9,127.738,0.5217172080962328,0
2120,0.726,0.909,0.0367,0.0149,0.786,113.435,0.4424669906194073,0
2122,0.88,0.757,0.0481,0.0866,0.753,100.88,0.3729021104948498,0
2123,0.742,0.589,0.0381,0.0839,0.927,105.791,0.400113032541182,0
2124,0.751,0.848,0.129,0.0286,0.587,101.197,0.3746585475318458,0
2126,0.789,0.614,0.0396,0.424,0.905,115.336,0.45300007203054093,0
2127,0.831,0.782,0.0595,0.0731,0.631,107.877,0.41167116395813363,0
2128,0.88,0.57,0.0821,0.292,0.791,106.035,0.40146499038669314,0
2129,0.879,0.626,0.0604,0.205,0.968,110.864,0.4282215659439602,0
2130,0.747,0.71,0.115,0.227,0.739,119.922,0.47841023055313914,0
2131,0.678,0.704,0.0503,0.224,0.908,122.185,0.4909490854891705,0
2132,0.594,0.715,0.0513,0.288,0.833,122.584,0.4931598690152317,0
2133,0.656,0.779,0.0633,0.174,0.876,124.076,0.5014267587918816,0
2134,0.678,0.744,0.0476,0.219,0.841,122.147,0.49073853467716466,0
2135,0.708,0.764,0.0547,0.358,0.887,123.282,0.4970273549831282,0
2136,0.677,0.68,0.0502,0.234,0.876,125.154,0.5073997528798364,0
2137,0.617,0.747,0.151,0.0864,0.726,122.001,0.48992957629419487,0
2138,0.705,0.669,0.0333,0.255,0.962,123.121,0.4961352844375245,0
2139,0.626,0.743,0.0609,0.261,0.894,126.624,0.5155447448179566,0
2140,0.55,0.402,0.0324,0.0676,0.715,122.755,0.4941073476692579,0
2141,0.538,0.352,0.0333,0.255,0.867,118.709,0.4716892270014794,0
2142,0.544,0.399,0.0328,0.293,0.861,120.737,0.4829259913895799,0
2143,0.456,0.381,0.034,0.0809,0.749,119.628,0.47678123216551505,0
2144,0.466,0.401,0.0297,0.338,0.808,79.417,0.2539796873874523,0
2145,0.491,0.458,0.0271,0.292,0.796,81.05,0.26302783149286063,0
2147,0.486,0.415,0.0322,0.249,0.669,119.772,0.47757910892680033,0
2150,0.529,0.387,0.0339,0.317,0.703,118.304,0.4694451986103646,0
2151,0.559,0.392,0.0342,0.0976,0.878,121.546,0.4874085073609672,0
2152,0.575,0.398,0.0324,0.497,0.736,121.769,0.4886441081787909,0
2153,0.505,0.375,0.0327,0.234,0.848,120.843,0.4835133173388594,0
2154,0.483,0.385,0.0329,0.075,0.593,118.323,0.4695504740163675,0
2155,0.709,0.302,0.404,0.829,0.553,131.012,0.5398578227937877,0
2156,0.549,0.445,0.205,0.966,0.688,96.085,0.3463339225062195,0
2157,0.282,0.0956,0.0519,0.993,0.164,174.275,0.7795699222624239,0
2158,0.562,0.217,0.0992,0.955,0.435,83.646,0.27741177643936415,0
2159,0.495,0.38,0.108,0.911,0.793,81.549,0.26579269610314776,0
2160,0.68,0.515,0.0909,0.726,0.837,93.951,0.33450983216883956,0
2161,0.595,0.481,0.0449,0.862,0.646,107.989,0.4122917347724666,0
2162,0.586,0.406,0.0553,0.885,0.261,114.753,0.4497697793095041,0
2165,0.312,0.118,0.043,0.918,0.0773,139.65,0.5877193468492179,0
2166,0.445,0.655,0.0604,0.889,0.795,155.416,0.6750757705882678,0
2167,0.339,0.471,0.0342,0.79,0.58,174.798,0.7824677663329251,0
2168,0.624,0.518,0.0985,0.929,0.661,123.928,0.5006067187872273,0
2169,0.331,0.387,0.0481,0.937,0.283,109.659,0.4215448888790386,0
2170,0.813,0.138,0.317,0.908,0.77,117.838,0.46686318075787203,0
2171,0.508,0.407,0.0627,0.965,0.552,110.225,0.4246809878157569,0
2172,0.605,0.262,0.0865,0.919,0.804,118.918,0.47284725646751147,0
2174,0.572,0.831,0.111,0.643,0.766,130.718,0.5382288244061635,0
2175,0.625,0.431,0.309,0.938,0.329,117.479,0.4648740296655013,0
2176,0.589,0.289,0.428,0.933,0.884,91.804,0.3226137112905103,0
2177,0.717,0.145,0.143,0.912,0.637,104.285,0.39176857141274046,0
2178,0.498,0.314,0.127,0.883,0.59,84.275,0.28089694645914487,0
2179,0.602,0.419,0.103,0.816,0.893,153.412,0.6639719856603816,0
2180,0.194,0.128,0.0515,0.963,0.214,87.765,0.30023437629862754,0
2181,0.375,0.389,0.0627,0.826,0.315,81.461,0.26530510474902896,0
2182,0.521,0.521,0.066,0.936,0.498,105.218,0.39693814792856785,0
2183,0.324,0.257,0.0429,0.965,0.112,102.701,0.38299192703860274,0
2184,0.614,0.369,0.158,0.664,0.725,108.566,0.4154887826284499,0
2185,0.339,0.618,0.179,0.878,0.73,76.647,0.23863164135439585,0
2186,0.347,0.387,0.0587,0.916,0.0905,110.475,0.42606619052632155,0
2187,0.613,0.391,0.151,0.941,0.8,117.522,0.4651122845317184,0
2188,0.485,0.118,0.0474,0.985,0.317,114.88,0.450473462286471,0
2189,0.564,0.371,0.0408,0.931,0.405,112.307,0.4362169559893395,0
2191,0.366,0.414,0.12,0.811,0.543,92.491,0.32642024833914196,0
2192,0.199,0.248,0.0433,0.745,0.0464,76.926,0.24017752757938599,0
2193,0.333,0.0415,0.0418,0.982,0.121,144.202,0.6129411178031793,0
2195,0.285,0.547,0.131,0.839,0.628,149.526,0.6424403947273645,0
2196,0.491,0.146,0.135,0.979,0.366,167.767,0.7435103253010046,0
2198,0.346,0.37,0.0522,0.927,0.463,113.671,0.4437746219781803,0
2199,0.718,0.529,0.0938,0.79,0.857,104.226,0.3914416635730472,0
2200,0.476,0.36,0.0679,0.829,0.147,110.829,0.42802763756448114,0
2201,0.227,0.388,0.0438,0.869,0.0747,88.75,0.3056920749782523,0
2203,0.653,0.453,0.114,0.889,0.892,123.277,0.49699965092891696,0
2204,0.369,0.35,0.0513,0.974,0.0631,100.931,0.373184691847805,0
2207,0.544,0.399,0.0328,0.293,0.861,120.737,0.4829259913895799,0
2208,0.456,0.381,0.034,0.0809,0.749,119.628,0.47678123216551505,0
2209,0.466,0.401,0.0297,0.338,0.808,79.417,0.2539796873874523,0
2210,0.491,0.458,0.0271,0.292,0.796,81.05,0.26302783149286063,0
2212,0.486,0.415,0.0322,0.249,0.669,119.772,0.47757910892680033,0
2214,0.361,0.406,0.0371,0.466,0.793,118.374,0.46983305536932274,0
